tool,execution_id,project,caller_class,callee_class,total_cb,covered_cb
cling,9,time,org.joda.time.chrono.BasicChronology,org.joda.time.chrono.CopticChronology,4,3
cling,10,time,org.joda.time.chrono.BasicChronology,org.joda.time.chrono.CopticChronology,4,3
cling,11,time,org.joda.time.chrono.BasicChronology,org.joda.time.chrono.CopticChronology,4,3
cling,12,time,org.joda.time.chrono.BasicChronology,org.joda.time.chrono.CopticChronology,4,3
cling,13,time,org.joda.time.chrono.BasicChronology,org.joda.time.chrono.CopticChronology,4,3
cling,14,time,org.joda.time.chrono.BasicChronology,org.joda.time.chrono.CopticChronology,4,3
cling,15,time,org.joda.time.chrono.BasicChronology,org.joda.time.chrono.CopticChronology,4,1
cling,16,time,org.joda.time.chrono.BasicChronology,org.joda.time.chrono.CopticChronology,4,3
cling,17,time,org.joda.time.chrono.BasicChronology,org.joda.time.chrono.CopticChronology,4,3
cling,18,time,org.joda.time.chrono.BasicChronology,org.joda.time.chrono.CopticChronology,4,3
cling,19,time,org.joda.time.chrono.BasicChronology,org.joda.time.chrono.CopticChronology,4,1
cling,20,time,org.joda.time.chrono.BasicChronology,org.joda.time.chrono.CopticChronology,4,3
cling,1,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,98
cling,2,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,98
cling,3,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,97
cling,4,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,78
cling,5,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,97
cling,6,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,98
cling,7,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,98
cling,8,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,74
cling,9,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,100
cling,10,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,97
cling,11,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,85
cling,12,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,98
cling,13,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,100
cling,14,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,96
cling,15,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,98
cling,16,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,96
cling,17,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,98
cling,18,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,98
cling,19,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,98
cling,20,time,org.joda.time.Period,org.joda.time.base.AbstractPeriod,105,97
cling,1,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,58
cling,2,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,60
cling,3,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,58
cling,4,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,58
cling,5,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,60
cling,6,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,60
cling,7,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,56
cling,8,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,62
cling,9,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,60
cling,10,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,58
cling,11,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,64
cling,12,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,57
cling,13,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,59
cling,14,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,59
cling,15,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,66
cling,16,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,57
cling,17,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,55
cling,18,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,60
cling,19,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,60
cling,20,time,org.joda.time.Period,org.joda.time.base.BasePeriod,70,60
cling,1,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,2,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,3,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,4,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,5,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,6,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,7,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,8,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,9,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,10,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,11,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,12,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,13,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,14,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,15,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,16,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,17,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,18,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,19,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,20,time,org.joda.time.Weeks,org.joda.time.base.BaseSingleFieldPeriod,60,59
cling,1,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,4
cling,2,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,33
cling,3,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,6
cling,4,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,33
cling,5,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,12
cling,6,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,6
cling,7,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,12
cling,8,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,6
cling,9,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,12
cling,10,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,16
cling,11,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,12
cling,12,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,30
cling,13,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,12
cling,14,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,6
cling,15,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,12
cling,16,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,12
cling,17,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,12
cling,18,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,12
cling,19,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,9
cling,20,time,org.joda.time.format.DateTimeFormatterBuilder$TextField,org.joda.time.MutableDateTime,70,6
cling,1,time,org.joda.time.Period,org.joda.time.PeriodType,727,697
cling,2,time,org.joda.time.Period,org.joda.time.PeriodType,727,715
cling,3,time,org.joda.time.Period,org.joda.time.PeriodType,727,702
cling,4,time,org.joda.time.Period,org.joda.time.PeriodType,727,698
cling,5,time,org.joda.time.Period,org.joda.time.PeriodType,727,678
cling,6,time,org.joda.time.Period,org.joda.time.PeriodType,727,700
cling,7,time,org.joda.time.Period,org.joda.time.PeriodType,727,699
cling,8,time,org.joda.time.Period,org.joda.time.PeriodType,727,700
cling,9,time,org.joda.time.Period,org.joda.time.PeriodType,727,708
cling,10,time,org.joda.time.Period,org.joda.time.PeriodType,727,706
cling,11,time,org.joda.time.Period,org.joda.time.PeriodType,727,702
cling,12,time,org.joda.time.Period,org.joda.time.PeriodType,727,691
cling,13,time,org.joda.time.Period,org.joda.time.PeriodType,727,698
cling,14,time,org.joda.time.Period,org.joda.time.PeriodType,727,696
cling,15,time,org.joda.time.Period,org.joda.time.PeriodType,727,707
cling,16,time,org.joda.time.Period,org.joda.time.PeriodType,727,711
cling,17,time,org.joda.time.Period,org.joda.time.PeriodType,727,686
cling,18,time,org.joda.time.Period,org.joda.time.PeriodType,727,687
cling,19,time,org.joda.time.Period,org.joda.time.PeriodType,727,698
cling,20,time,org.joda.time.Period,org.joda.time.PeriodType,727,681
cling,1,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,2,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,3,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,4,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,5,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,6,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,3
cling,7,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,8,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,9,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,10,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,4
cling,11,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,12,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,13,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,4
cling,14,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,15,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,16,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,17,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,4
cling,18,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,19,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,5
cling,20,time,org.joda.time.LocalTime$Property,org.joda.time.LocalTime,6,4
cling,1,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,25
cling,2,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,25
cling,3,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,25
cling,4,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,25
cling,5,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,22
cling,6,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,22
cling,7,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,22
cling,8,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,22
cling,9,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,25
cling,10,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,25
cling,11,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,25
cling,12,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,22
cling,13,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,22
cling,14,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,25
cling,15,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,25
cling,16,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,25
cling,17,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,22
cling,18,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,25
cling,19,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,22
cling,20,time,org.joda.time.chrono.BasicWeekyearDateTimeField,org.joda.time.chrono.BasicChronology,28,22
cling,1,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,2,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,3,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,4,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,5,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,26
cling,6,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,7,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,8,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,26
cling,9,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,26
cling,10,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,11,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,12,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,13,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,14,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,15,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,16,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,17,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,18,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,19,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,26
cling,20,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.GJChronology$CutoverField,28,25
cling,1,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,94
cling,2,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,100
cling,3,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,100
cling,4,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,119
cling,5,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,95
cling,6,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,100
cling,7,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,116
cling,8,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,129
cling,9,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,110
cling,10,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,118
cling,11,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,121
cling,12,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,100
cling,13,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,129
cling,14,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,121
cling,15,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,99
cling,16,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,108
cling,17,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,126
cling,18,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,102
cling,19,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,101
cling,20,time,org.joda.time.chrono.GJChronology,org.joda.time.chrono.JulianChronology,2014,122
cling,1,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,329
cling,2,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,328
cling,3,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,278
cling,4,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,335
cling,5,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,284
cling,6,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,339
cling,7,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,343
cling,8,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,285
cling,9,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,323
cling,10,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,340
cling,11,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,473
cling,12,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,282
cling,13,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,280
cling,14,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,278
cling,15,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,329
cling,16,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,317
cling,17,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,313
cling,18,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,319
cling,19,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,302
cling,20,time,org.joda.time.chrono.CopticChronology,org.joda.time.DateTimeZone,754,327
cling,1,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,333,102
cling,2,time,org.joda.time.chrono.ZonedChronology,org.joda.time.DateTimeZone,333,218
